2458732.219	12.3236	0.0032
2458732.22	12.3254	0.003
2458732.221	12.3165	0.0029
2458732.222	12.3274	0.0029
2458732.223	12.3138	0.0028
2458732.224	12.3246	0.0028
2458732.224	12.3187	0.0028
2458732.225	12.3202	0.0027
2458732.226	12.3125	0.0027
2458732.227	12.3238	0.0028
2458732.228	12.3199	0.0027
2458732.229	12.3144	0.0026
2458732.229	12.3239	0.0027
2458732.23	12.3168	0.0027
2458732.231	12.3213	0.0027
2458732.232	12.3129	0.0027
2458732.233	12.3197	0.0026
2458732.234	12.3183	0.0027
2458732.234	12.3163	0.0027
2458732.235	12.3199	0.0026
2458732.236	12.3152	0.0026
2458732.237	12.3177	0.0026
2458732.238	12.3137	0.0026
2458732.239	12.316	0.0025
2458732.24	12.3165	0.0025
2458732.24	12.3159	0.0025
2458732.241	12.3195	0.0026
2458732.242	12.3168	0.0025
2458732.243	12.3201	0.0025
2458732.244	12.3225	0.0025
2458732.245	12.3236	0.0025
2458732.245	12.3242	0.0025
2458732.246	12.327	0.0025
2458732.247	12.3238	0.0024
2458732.248	12.3198	0.0025
2458732.249	12.3198	0.0025
2458732.25	12.3342	0.0024
2458732.25	12.3245	0.0025
2458732.251	12.3306	0.0025
2458732.252	12.3246	0.0026
2458732.253	12.3228	0.0025
2458732.254	12.321	0.0026
2458732.255	12.3311	0.0025
2458732.256	12.3271	0.0025
2458732.256	12.3281	0.0025
2458732.257	12.3324	0.0026
2458732.258	12.3303	0.0026
2458732.259	12.3348	0.0026
2458732.26	12.3325	0.0027
2458732.261	12.3325	0.0027
2458732.261	12.3332	0.0026
2458732.262	12.3353	0.0025
2458732.263	12.3309	0.0025
2458732.264	12.329	0.0026
2458732.266	12.3315	0.0026
2458732.266	12.3398	0.0027
2458732.267	12.3311	0.0027
2458732.268	12.3344	0.0027
2458732.269	12.3343	0.0026
2458732.27	12.3369	0.0026
2458732.271	12.3329	0.0025
2458732.271	12.3352	0.0026
2458732.272	12.3344	0.0026
2458732.273	12.334	0.0027
2458732.274	12.3295	0.0027
2458732.275	12.3301	0.0027
2458732.276	12.3302	0.0027
2458732.276	12.3318	0.0026
2458732.277	12.3337	0.0027
2458732.278	12.3298	0.0027
2458732.279	12.3421	0.0026
2458732.28	12.334	0.0026
2458732.281	12.3293	0.0025
2458732.281	12.3329	0.0027
2458732.282	12.329	0.0026
2458732.283	12.3274	0.0026
2458732.284	12.3331	0.0025
2458732.285	12.3362	0.0026
2458732.286	12.3356	0.0027
2458732.287	12.3356	0.0029
2458732.287	12.3305	0.0029
2458732.288	12.3405	0.0028
2458732.289	12.3338	0.0028
2458732.29	12.3345	0.0028
2458732.291	12.3272	0.0028
2458732.292	12.3392	0.0028
2458732.292	12.3355	0.0026
2458732.293	12.3353	0.0026
2458732.294	12.3319	0.0025
2458732.295	12.3301	0.0024
2458732.296	12.3321	0.0025
2458732.297	12.326	0.0025
2458732.297	12.329	0.0051
2458732.298	12.3282	0.0025
2458732.299	12.3324	0.0026
2458732.3	12.3304	0.0026
2458732.301	12.3323	0.0027
2458732.302	12.3336	0.0026
2458732.302	12.3346	0.0027
2458732.303	12.3314	0.0025
2458732.304	12.331	0.0025
2458732.305	12.3299	0.0025
2458732.306	12.333	0.0024
2458732.307	12.3315	0.0025
2458732.307	12.3347	0.0024
2458732.308	12.3347	0.0026
2458732.309	12.3316	0.0025
2458732.31	12.3297	0.0025
2458732.311	12.3316	0.0025
2458732.312	12.3292	0.0025
2458732.313	12.3328	0.0026
2458732.313	12.3294	0.0025
2458732.314	12.3314	0.0026
2458732.315	12.3363	0.003
2458732.316	12.3209	0.0025
2458732.317	12.3239	0.0024
2458732.318	12.3324	0.0025
2458732.318	12.328	0.0025
2458732.319	12.3238	0.0026
2458732.32	12.3275	0.0027
2458732.321	12.3269	0.0025
2458732.322	12.3244	0.0026
2458732.323	12.3254	0.0025
2458732.323	12.3205	0.0025
2458732.324	12.3259	0.0026
2458732.325	12.3213	0.0027
2458732.326	12.315	0.0025
2458732.327	12.3115	0.0025
2458732.328	12.3161	0.0025
2458732.328	12.3143	0.0025
2458732.329	12.3163	0.0026
2458732.33	12.3206	0.0026
2458732.331	12.3128	0.0026
2458732.332	12.3231	0.0025
2458732.333	12.3111	0.0025
2458732.333	12.3177	0.0024
2458732.334	12.3205	0.0024
2458732.335	12.3124	0.0024
2458732.336	12.3126	0.0025
2458732.337	12.3173	0.0025
2458732.338	12.312	0.0025
2458732.338	12.3141	0.0025
2458732.339	12.3132	0.0025
2458732.34	12.318	0.0024
2458732.341	12.3131	0.0025
2458732.342	12.3193	0.0026
2458732.343	12.3146	0.0025
2458732.343	12.3119	0.0025
2458732.344	12.3082	0.0024
2458732.345	12.3119	0.0024
2458732.346	12.3119	0.0024
2458732.347	12.3147	0.0025
